,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,icon,id,name,opening_hours.open_now,photos,place_id,plus_code.compound_code,plus_code.global_code,price_level,rating,reference,scope,types,user_ratings_total,vicinity
10,50.93753650000001,6.9598918,50.93885642989272,6.961235279892722,50.93615677010727,6.958535620107278,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,191e3a1be4542d8ed6f5bd88b46dc9ad86ca07a5,Döner Burger,False,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115363028174207592405/photos"">Willem H du Toit</a>'], 'photo_reference': 'CmRaAAAADMdjNxiCaVoJV0184EuGSYD3QBFRA-PU-ryIB-3GKO2SDdLYKdUN1fOGVdhQw7MR-07hV4QOPbC7xiS8u5LID46dU_XIj6aadLpDZEXJ7ngsjZpRacYpfYwKZ7Jyi4ivEhBkvJUW80CRwCBrJLO9iE4fGhRD2ESRfCiWjubU_jxAcqor2p6vtg', 'width': 1920}]",ChIJX8hBprElv0cRb81nP89QCXY,"WXQ5+2X Cologne, Germany",9F28WXQ5+2X,,3.7,ChIJX8hBprElv0cRb81nP89QCXY,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",88,"Seidmacherinnengäßchen 5, Köln"
11,50.9363256,6.9859392,50.93772772989272,6.987337579892721,50.93502807010728,6.984637920107277,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,10f9b51ab97789064f92e7478dbb57a0f2e4cddc,Dağ Döner Imbiss,False,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106104347825960261980/photos"">Ney Na</a>'], 'photo_reference': 'CmRaAAAAMWGJRMVt0TYRiPxVBwkWP2pkz6tZrtrnjllWrFB1ovP8NarUib0OVJeM_51iZW2MCXSsLj9H4EIR6SeOLvH0hgQ6hLvXUU9QRpsZM4xWvL_cHvzyWgw2ojgdg28-VYxVEhCDWdI8jDKNsCMpYzHoIK19GhQVaEOOB-HNJH1y2kBI58d0_J0lVg', 'width': 4032}]",ChIJJQ3Yq9Elv0cRSCp48cNRnNk,"WXPP+G9 Cologne, Germany",9F28WXPP+G9,,3.3,ChIJJQ3Yq9Elv0cRSCp48cNRnNk,GOOGLE,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",47,"Deutz-Kalker Str. 68, Köln"
12,50.9378586,7.0008802,50.93912672989273,7.002232179892722,50.93642707010728,6.999532520107278,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,929e5332bbd624e74ed56ee7a59b34925cb4b394,Yee Doy Döner & Grillgerichte Köln Kalk,True,"[{'height': 800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105553429265957064413/photos"">Yee Doy Kalk</a>'], 'photo_reference': 'CmRaAAAAJJyWs6TS1U4hE50xmo6ArbajKTuwS7jVBEP133MOvi44cBW_sbQizOWqbQROOBSKjBgAvgG4OHUMWQlP-XJZ9178QLrMDT8FikYn0kTfiaIVBSMT9FCMEnHocJo05M1dEhA4yf4ZSGqEP_1iFB5P-z8vGhS2DfO-qAn8r57B28UsEDuhFR9Qrg', 'width': 1000}]",ChIJ_WIy23kmv0cRTnevLd-MmV8,"W2Q2+49 Cologne, Germany",9F29W2Q2+49,,4.3,ChIJ_WIy23kmv0cRTnevLd-MmV8,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",284,"Kalker Hauptstraße 119, Köln"
13,50.8932404,6.9944907,50.89456302989272,6.995878779892721,50.89186337010728,6.993179120107277,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,d4ad556f79814edc179bcd848bde6bb45635cfa6,Döner & Burger,False,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114796646644817305266/photos"">Isa Morais</a>'], 'photo_reference': 'CmRaAAAAPBa-Do4PYEwhuTsBRzVt91UHY-ZxjcJYa3YGa__z_HSEbCzLtAMfOJYV_gAmsRGrA6yb0e9jZRsFqxx6anQHqUOIy7znBO6WaktHsypW5bcKnYyLz5BdRhOGlho8z5xCEhBIc1YCXFwmBKETvFtzCTEiGhR1s7dMo4686yVMAgJnxTGrEipbCg', 'width': 1080}]",ChIJjUZd8q4mv0cRxhlBrirJEHE,"VXVV+7Q Cologne, Germany",9F28VXVV+7Q,1.0,4.0,ChIJjUZd8q4mv0cRxhlBrirJEHE,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",117,"Hauptstraße 94, Köln"
14,50.9613515,7.006085499999999,50.96265247989272,7.007347379892721,50.95995282010728,7.004647720107277,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,80f75f34d6484e25fb4dee7ee7c6101dcb76813f,Bey Döner,,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108875898576566592537/photos"">Rama Arabi</a>'], 'photo_reference': 'CmRaAAAASA4-q6gjNhPFpqX_gWohNXiTNbNx4uc1liKQOc6_3J_7pG4hAD4eJRXAJ2eATNZjk8eZsrnEAt61r8ij6CcaJydyi6XxqbEUKBequDrOjVJRWOIELQWmgNuL60gofznjEhC-oylfxn2tsrTbuJ3QKP-6GhRC1FZ6W85ipGilDih5fvcyZHVc_A', 'width': 1080}]",ChIJZ0DpUwYmv0cRCFmCxrQN7V8,"X264+GC Cologne, Germany",9F29X264+GC,,2.9,ChIJZ0DpUwYmv0cRCFmCxrQN7V8,GOOGLE,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",20,"Frankfurter Str. 7, Köln"
15,50.9216461,6.9590618,50.92300482989272,6.960482129892722,50.92030517010728,6.957782470107278,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,d648c79f722689e2c42428988254bb742fa174b9,Nimet Grill,True,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110213459590391447083/photos"">Yu Zou</a>'], 'photo_reference': 'CmRZAAAALPojfIOpoPIyfKINMXozfw1gDlnw6vjI4YNh404aoJRRVmAqUB0_KiwYJyVg2HMRDmDthK6-X0E69nvlIcmtx-BDMVKTbn0oNUT7dxOaVqPVfur3DyblbMmz8iU5QzxuEhAHKVU1APaL9sjzFV_81jnIGhS0WoAW2UNRWG3ouuxWA-bRZKg0qg', 'width': 3264}]",ChIJqYupNk8kv0cRLAONxHMFwDA,"WXC5+MJ Cologne, Germany",9F28WXC5+MJ,1.0,4.3,ChIJqYupNk8kv0cRLAONxHMFwDA,GOOGLE,"['bakery', 'meal_takeaway', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment']",305,"Chlodwigpl. 15, Köln"
16,50.94878869999999,6.9533808,50.95016287989272,6.954782079892722,50.94746322010727,6.952082420107279,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,998f97d2aa0953e46bd8da99dd859c1710a5708d,Miss Döner,,"[{'height': 2736, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117895370994068622091/photos"">Víctor Rubias Carrasco</a>'], 'photo_reference': 'CmRaAAAAobaUbChDyfrUEbcFTXEOKLa009KQmnwBuF3gNahFgFHgvGa7zRyXWX0CO4puPn3FEx_fNdGsXamp5qhrnjDJLxKj8YUlrytCFvKqG3TD12w366Jwt8csY14_tTR-hYwUEhAYR8GDkjp9VH7W1bzdvgAFGhQjgiqZ-QHEb0ObTwHFA8gyspQXEQ', 'width': 3648}]",ChIJZyWb1qMlv0cRI_UhcOCPZ7Y,"WXX3+G9 Cologne, Germany",9F28WXX3+G9,,3.9,ChIJZyWb1qMlv0cRI_UhcOCPZ7Y,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",17,"Weidengasse 85, Köln"
17,50.9484386,6.954183700000001,50.94978182989271,6.955525979892721,50.94708217010727,6.952826320107278,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,ed85605b5b33806387b1f5539af0d7aabe326377,Mangal Restaurant,True,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100591150792700399199/photos"">Marc Sodermans</a>'], 'photo_reference': 'CmRaAAAAd3T9XgHcSd7WVgnJYdB5-188thkAh9zlbFqU_qtxPlpr3Svf8UM76fKTaQZHn4HKCMEdJthzcT9cy3g9VkmAPu1zx84emwZgiZKRIQVMq8Gkd-CeICZF2GgnvhjJUU1UEhBfNX2m322033eja1t7bACHGhSv3ejHoh5LlruGhnBYHUBMq6C-Ag', 'width': 3024}]",ChIJp11nz6Mlv0cRBQqjcegYh0E,"WXX3+9M Cologne, Germany",9F28WXX3+9M,2.0,4.3,ChIJp11nz6Mlv0cRBQqjcegYh0E,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",1351,"Weidengasse 62, Köln"
18,50.9216461,6.9590618,50.92300482989272,6.960482129892722,50.92030517010728,6.957782470107278,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,150612fdb40bba8973464c223e16b37571ce0606,Nimet Grill,True,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112247010211566453316/photos"">Tarik Yildirim</a>'], 'photo_reference': 'CmRaAAAAt7oN6KzBoRHOlKRh46u_Kod5SOcaWX0D8aZ5LGk8F3_pCIrKS3NMegVqpspGXAs64s8a7sKh7EQuzvMLmqI_8NP6Enm7k3bA6zGnQSdQKWNfOCViLSz56bZuLcoWuQTvEhD1TxaYW3XHsJvH53Ab6dAqGhQdLkUNyMyacWuyNKPZdzPwSbIqqg', 'width': 1944}]",ChIJr7xLqEgkv0cRJrWIMm0RQko,"WXC5+MJ Cologne, Germany",9F28WXC5+MJ,1.0,4.2,ChIJr7xLqEgkv0cRJrWIMm0RQko,GOOGLE,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",235,"Chlodwigpl. 15, Köln"
19,50.9568883,7.011836799999999,50.95828112989273,7.013260179892721,50.95558147010728,7.010560520107277,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,9b1b6cfb4a0d5e3b5034d1d459f66b1546914712,YEBI DÖNER,,"[{'height': 528, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109212708509779432009/photos"">A Google User</a>'], 'photo_reference': 'CmRaAAAAjFZs4CY4DvYA1UMbnn-3zda_IzWdFUUL5I4g74Y1pDaEx8gWDpMNqCl5m_LP36tamfiGXcCdm9I1HjMVgfTKoK4eMbAoCL2Ekripdz8hCO_kgpUDDm_JHPP7a8vUAMVhEhBpucXOZfJfB6oLkBTAYky3GhQ8z7jnhEyTYCbz16-duWml070t2A', 'width': 960}]",ChIJ9fgA05onv0cRRQVuC90Cx5g,"X246+QP Cologne, Germany",9F29X246+QP,,0.0,ChIJ9fgA05onv0cRRQVuC90Cx5g,GOOGLE,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",0,"Frankfurter Str. 88b, Köln"
20,50.9590197,7.015223799999999,50.96027727989272,7.016917729892722,50.95757762010728,7.014218070107278,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,19691b6cd9e0bbd633f154d2df3f74804e385be7,jijey's special döner & co.,False,"[{'height': 1000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107017586221808254320/photos"">Berker Yüce</a>'], 'photo_reference': 'CmRaAAAAajhI-TYLW2xwIki6045UxXsQfZvMF25H6077YNFlauvRyPaiffmVUt6Dicb-_qI3AQfXWjdsAH7pBukJlia6bL-se_HTxVX1VsqprkGc2YzJFz3t8lvjJmzsHWkj35jfEhDX4-AeHNv6q2nRUVb-q1jgGhQzFloOde-Cc-EO1uLXxX2jmTOnAg', 'width': 562}]",ChIJ5bemYPEnv0cRwQc3X46JazI,"X258+J3 Cologne, Germany",9F29X258+J3,,5.0,ChIJ5bemYPEnv0cRwQc3X46JazI,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",1,"Frankfurter Str. 87A, Köln"
21,50.9374141,6.9995416,50.93882892989272,7.000874629892722,50.93612927010727,6.998174970107278,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,5de329fbceb88c2fa8909b40e4efdf076f44790b,Nimet Grill,True,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104156569177418456826/photos"">Melanie Leibfried</a>'], 'photo_reference': 'CmRaAAAAgnGQkgEY4C41vx1q2X1F3KJHuvy3Wci2KxFoNQZdNJRA2dEGB0ZMcZttBKS61tSMkkMPUXY4o_a4ke1BypF1aCnip8epo3xiaAMpe3jsrPWDoSpFrVLlXxuZccECZv6-EhAhYfJXaXhhwXcxAr-uPEoeGhT3ywL4UnQ62Z6qK4G2MNKVj2MIbw', 'width': 5312}]",ChIJXUvyNHgmv0cRI1PBNP77NwI,"WXPX+XR Cologne, Germany",9F28WXPX+XR,1.0,4.0,ChIJXUvyNHgmv0cRI1PBNP77NwI,GOOGLE,"['bakery', 'meal_takeaway', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment']",449,"Kalker Hauptstraße 82-84, Köln"
22,50.9366518,6.9745015,50.93806722989272,6.975842929892721,50.93536757010727,6.973143270107277,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,2cceaf0b65b142f5bbcd8a0bf0e3e9909fd841c7,Schäl Sick Grill,False,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107389545029731170106/photos"">A Google User</a>'], 'photo_reference': 'CmRaAAAAoKnMyRvqRd4geVPmqS592y6Qm4hNiqVTiC4RQkf-6c64Kgi-GMJiwzHbFo1-FJKs2wXxXancCxPairiBoCRUp-7gDmqCs2XXUxL4meEflrTWSr1RdOxr8gwzpeBhF7dFEhDfKdcyOez6m151S8ZIeP1cGhSKXJ_9dKYTMz-OIsaf5C4BFkL_4A', 'width': 5184}]",ChIJkaUWF8klv0cRdXlci3B0x60,"WXPF+MR Cologne, Germany",9F28WXPF+MR,1.0,4.4,ChIJkaUWF8klv0cRdXlci3B0x60,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",98,"Deutzer Freiheit 82, Köln"
23,50.96095829999999,6.9547475,50.96230437989272,6.955974179892721,50.95960472010728,6.953274520107278,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,147c5d3b464901ab0351c9131d2d0b6b46c2353e,Arslan's Kebab,True,,ChIJG0NNvpwlv0cR3kwOhnurHX8,"XX63+9V Cologne, Germany",9F28XX63+9V,1.0,4.4,ChIJG0NNvpwlv0cR3kwOhnurHX8,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",35,"Neusser Str. 202, Köln"
24,50.94807729999999,6.9553964,50.94937517989272,6.956700429892721,50.94667552010728,6.954000770107277,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,7c62b70bd7dcd52c61e26a99652b6b2a4a8f3a17,Öz Harran Doy Doy,True,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109780367555447150018/photos"">Vicente Climent Calatayud</a>'], 'photo_reference': 'CmRaAAAAE2gHS2iwcKQFd7OOFsCL-kontkSxpcM0yThKqJ4lsBfs4zFNMbIs8lKqDdEH3MrXOSFWoiwLY2kWZxGUrZ0A-rmJgsOADPLbQY-qnfkwQBqvOYeGLLAitjvL_oSMShn3EhBWaD9FOCmUyZ_Rs2RSazOyGhR9SgeVRYRlzZ1dDh9vw7XooMqsHQ', 'width': 4032}]",ChIJD2R2vKMlv0cRsI38dapshLE,"WXX4+65 Cologne, Germany",9F28WXX4+65,2.0,4.1,ChIJD2R2vKMlv0cRsI38dapshLE,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",666,"Weidengasse 28 -34, Köln"
25,50.9470367,6.956826500000001,50.94839472989273,6.958077329892723,50.94569507010728,6.955377670107279,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,94b5339421e613bb6f4f3daa49e6dd8a6af3a12b,Deniz Grill,False,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110581684556478486681/photos"">Sersh</a>'], 'photo_reference': 'CmRaAAAAXjj6v1RGf-ffudCsu1gQR_nkPcIQpwau4AK4qIrlU2dsLWZZhfhBWN1W2NwMngjCEzAfss8RXL2KbBLEJbZXhk8OAxpC0b8ISjYuNjAkQaw3EcQndghQ0fD01womVgqKEhDrZLK43k3d3hei9upLIsGlGhTHYEjyF0iq_xU81Job9_GJ_NIlzg', 'width': 2448}]",ChIJI_VOcKMlv0cRdp6cyJRIltY,"WXW4+RP Cologne, Germany",9F28WXW4+RP,1.0,4.0,ChIJI_VOcKMlv0cRdp6cyJRIltY,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",67,"Eigelstein 36, Köln"
